2.013736137289815,3.102769225670936,3.6334133798516124,3.3468322489296845,3.4992723120028097
3.102769225670936,3.6334133798516124,3.3468322489296845,3.4992723120028097,3.5867275341343654
3.6334133798516124,3.3468322489296845,3.4992723120028097,3.5867275341343654,3.354320579402925
3.3468322489296845,3.4992723120028097,3.5867275341343654,3.354320579402925,2.700284060410636
3.4992723120028097,3.5867275341343654,3.354320579402925,2.700284060410636,2.9324003443487836
3.5867275341343654,3.354320579402925,2.700284060410636,2.9324003443487836,3.0936906856642756
3.354320579402925,2.700284060410636,2.9324003443487836,3.0936906856642756,2.7682790690721664
2.700284060410636,2.9324003443487836,3.0936906856642756,2.7682790690721664,2.944392696258183
2.9324003443487836,3.0936906856642756,2.7682790690721664,2.944392696258183,2.6053698757416193
3.0936906856642756,2.7682790690721664,2.944392696258183,2.6053698757416193,2.671238916387794
2.7682790690721664,2.944392696258183,2.6053698757416193,2.671238916387794,2.7160266578626984
2.944392696258183,2.6053698757416193,2.671238916387794,2.7160266578626984,2.565237529436154
2.6053698757416193,2.671238916387794,2.7160266578626984,2.565237529436154,2.615842064074607
2.671238916387794,2.7160266578626984,2.565237529436154,2.615842064074607,2.628049882419482
2.7160266578626984,2.565237529436154,2.615842064074607,2.628049882419482,2.0690749774231776
2.565237529436154,2.615842064074607,2.628049882419482,2.0690749774231776,2.102770543960135
2.615842064074607,2.628049882419482,2.0690749774231776,2.102770543960135,1.9253922347183319
2.628049882419482,2.0690749774231776,2.102770543960135,1.9253922347183319,2.1048749287737016
2.0690749774231776,2.102770543960135,1.9253922347183319,2.1048749287737016,2.0338705441007843
2.102770543960135,1.9253922347183319,2.1048749287737016,2.0338705441007843,1.9489442126361536
1.9253922347183319,2.1048749287737016,2.0338705441007843,1.9489442126361536,1.8432715098546206
2.1048749287737016,2.0338705441007843,1.9489442126361536,1.8432715098546206,1.8686426101208007
2.0338705441007843,1.9489442126361536,1.8432715098546206,1.8686426101208007,1.8926130047840248
1.9489442126361536,1.8432715098546206,1.8686426101208007,1.8926130047840248,1.9153292975871006
1.8432715098546206,1.8686426101208007,1.8926130047840248,1.9153292975871006,1.9369162161151015
1.8686426101208007,1.8926130047840248,1.9153292975871006,1.9369162161151015,2.617148976789213
1.8926130047840248,1.9153292975871006,1.9369162161151015,2.617148976789213,3.917260309451584
1.9153292975871006,1.9369162161151015,2.617148976789213,3.917260309451584,4.018917374416824
1.9369162161151015,2.617148976789213,3.917260309451584,4.018917374416824,4.177868722331803
2.617148976789213,3.917260309451584,4.018917374416824,4.177868722331803,4.0980892766919945
3.917260309451584,4.018917374416824,4.177868722331803,4.0980892766919945,3.9457586442500108
4.018917374416824,4.177868722331803,4.0980892766919945,3.9457586442500108,3.540441395491194
4.177868722331803,4.0980892766919945,3.9457586442500108,3.540441395491194,2.7862360535722064
4.0980892766919945,3.9457586442500108,3.540441395491194,2.7862360535722064,2.95673726334334
3.9457586442500108,3.540441395491194,2.7862360535722064,2.95673726334334,3.0276927723191744
3.540441395491194,2.7862360535722064,2.95673726334334,3.0276927723191744,2.7456671908841646
2.7862360535722064,2.95673726334334,3.0276927723191744,2.7456671908841646,1.6782998063257484
2.95673726334334,3.0276927723191744,2.7456671908841646,1.6782998063257484,1.8501535887733986
