3.9886624085525964,2.013736137289815,5.719519841801217,5.418211086228449,4.830541431393252,4.1330944579330735,3.3907141762460484,4.916260896353322,3.102769225670936,5.882770899421821,5.6091150840640625,5.031214081289007,4.493178082969107,3.938259045055875,5.123050149761442,3.6334133798516124,5.390567277108322,5.183465380845088,4.842794646704268,4.473280383310677,3.996249295048612,4.900141970404861,3.3468322489296845,5.589758599855029,5.263336160059739,4.808315532962786,4.348074820671727,3.8160482736253956,4.997485326872521,3.4992723120028097,5.539274026842999,5.295771781094831,4.828904420499307,4.376190043977589,3.879138351149988
4.916260896353322,3.102769225670936,5.882770899421821,5.6091150840640625,5.031214081289007,4.493178082969107,3.938259045055875,5.123050149761442,3.6334133798516124,5.390567277108322,5.183465380845088,4.842794646704268,4.473280383310677,3.996249295048612,4.900141970404861,3.3468322489296845,5.589758599855029,5.263336160059739,4.808315532962786,4.348074820671727,3.8160482736253956,4.997485326872521,3.4992723120028097,5.539274026842999,5.295771781094831,4.828904420499307,4.376190043977589,3.879138351149988,4.957826942621425,3.5867275341343654,5.644335143000383,5.374042133914153,4.927102826012468,4.462181715110768,3.898797636931973
5.123050149761442,3.6334133798516124,5.390567277108322,5.183465380845088,4.842794646704268,4.473280383310677,3.996249295048612,4.900141970404861,3.3468322489296845,5.589758599855029,5.263336160059739,4.808315532962786,4.348074820671727,3.8160482736253956,4.997485326872521,3.4992723120028097,5.539274026842999,5.295771781094831,4.828904420499307,4.376190043977589,3.879138351149988,4.957826942621425,3.5867275341343654,5.644335143000383,5.374042133914153,4.927102826012468,4.462181715110768,3.898797636931973,4.761147848482659,3.354320579402925,5.450509058917745,5.245651689509426,4.717241285763385,4.164826284772857,3.623873179103301
4.900141970404861,3.3468322489296845,5.589758599855029,5.263336160059739,4.808315532962786,4.348074820671727,3.8160482736253956,4.997485326872521,3.4992723120028097,5.539274026842999,5.295771781094831,4.828904420499307,4.376190043977589,3.879138351149988,4.957826942621425,3.5867275341343654,5.644335143000383,5.374042133914153,4.927102826012468,4.462181715110768,3.898797636931973,4.761147848482659,3.354320579402925,5.450509058917745,5.245651689509426,4.717241285763385,4.164826284772857,3.623873179103301,4.554954456687206,2.700284060410636,5.747609194982099,5.442710456182162,4.925221737861681,4.37782158648925,3.748970555953684
4.997485326872521,3.4992723120028097,5.539274026842999,5.295771781094831,4.828904420499307,4.376190043977589,3.879138351149988,4.957826942621425,3.5867275341343654,5.644335143000383,5.374042133914153,4.927102826012468,4.462181715110768,3.898797636931973,4.761147848482659,3.354320579402925,5.450509058917745,5.245651689509426,4.717241285763385,4.164826284772857,3.623873179103301,4.554954456687206,2.700284060410636,5.747609194982099,5.442710456182162,4.925221737861681,4.37782158648925,3.748970555953684,4.796584691235868,2.9324003443487836,5.543791960895155,5.250029060115482,4.795824250774636,4.377378189897696,3.8528073837757746
4.957826942621425,3.5867275341343654,5.644335143000383,5.374042133914153,4.927102826012468,4.462181715110768,3.898797636931973,4.761147848482659,3.354320579402925,5.450509058917745,5.245651689509426,4.717241285763385,4.164826284772857,3.623873179103301,4.554954456687206,2.700284060410636,5.747609194982099,5.442710456182162,4.925221737861681,4.37782158648925,3.748970555953684,4.796584691235868,2.9324003443487836,5.543791960895155,5.250029060115482,4.795824250774636,4.377378189897696,3.8528073837757746,4.749011759331188,3.0936906856642756,5.254289254062778,5.041675434236678,4.659174021490581,4.261089113554841,3.7516501068755734
4.761147848482659,3.354320579402925,5.450509058917745,5.245651689509426,4.717241285763385,4.164826284772857,3.623873179103301,4.554954456687206,2.700284060410636,5.747609194982099,5.442710456182162,4.925221737861681,4.37782158648925,3.748970555953684,4.796584691235868,2.9324003443487836,5.543791960895155,5.250029060115482,4.795824250774636,4.377378189897696,3.8528073837757746,4.749011759331188,3.0936906856642756,5.254289254062778,5.041675434236678,4.659174021490581,4.261089113554841,3.7516501068755734,4.519439838148817,2.7682790690721664,5.26592757293094,4.954719447413656,4.483264290107682,4.016140633001723,3.4997403269378897
4.554954456687206,2.700284060410636,5.747609194982099,5.442710456182162,4.925221737861681,4.37782158648925,3.748970555953684,4.796584691235868,2.9324003443487836,5.543791960895155,5.250029060115482,4.795824250774636,4.377378189897696,3.8528073837757746,4.749011759331188,3.0936906856642756,5.254289254062778,5.041675434236678,4.659174021490581,4.261089113554841,3.7516501068755734,4.519439838148817,2.7682790690721664,5.26592757293094,4.954719447413656,4.483264290107682,4.016140633001723,3.4997403269378897,4.537270115485624,2.944392696258183,5.230066311260267,4.993589056409783,4.525635155312528,4.046233173144466,3.502618951067856
4.796584691235868,2.9324003443487836,5.543791960895155,5.250029060115482,4.795824250774636,4.377378189897696,3.8528073837757746,4.749011759331188,3.0936906856642756,5.254289254062778,5.041675434236678,4.659174021490581,4.261089113554841,3.7516501068755734,4.519439838148817,2.7682790690721664,5.26592757293094,4.954719447413656,4.483264290107682,4.016140633001723,3.4997403269378897,4.537270115485624,2.944392696258183,5.230066311260267,4.993589056409783,4.525635155312528,4.046233173144466,3.502618951067856,4.4027303334012595,2.6053698757416193,5.935540016497906,5.532166373568007,4.9135047015031486,4.267856025098355,3.5959751551018893
4.749011759331188,3.0936906856642756,5.254289254062778,5.041675434236678,4.659174021490581,4.261089113554841,3.7516501068755734,4.519439838148817,2.7682790690721664,5.26592757293094,4.954719447413656,4.483264290107682,4.016140633001723,3.4997403269378897,4.537270115485624,2.944392696258183,5.230066311260267,4.993589056409783,4.525635155312528,4.046233173144466,3.502618951067856,4.4027303334012595,2.6053698757416193,5.935540016497906,5.532166373568007,4.9135047015031486,4.267856025098355,3.5959751551018893,4.608474486811726,2.671238916387794,5.580955176325476,5.340779123134006,4.880555602973909,4.365176898389288,3.7560765179294497
