run_num,tau,seed,num_in,epochs,batchsize,learnrate,reg1,reg2,node1,node2,weight_init,fun1,fun2,trloss,teloss,shloss,testrate,showrate,t1,s1,t2,s2,t3,s3,t4,s4,t5,s5,t6,s6,t7,s7
1208,0.5,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.11172984540462494,242.4274740248097,40.284694309723015,0.4667128987517337,0.4692691029900332,0.4742718446601942,0.4709302325581395,0.4635922330097088,0.4796511627906977,0.4747572815533981,0.5058139534883721,0.4699029126213593,0.6308139534883721,0.4412621359223301,0.4534883720930232,0.4631067961165049,0.38372093023255816,0.4800970873786408,0.36046511627906974
1301,0.05,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.03292421624064445,72.48496418584479,12.051195257992392,0.9406380027739252,0.9401993355481728,0.9354368932038836,0.9505813953488372,0.9393203883495146,0.9447674418604652,0.9422330097087379,0.9505813953488372,0.9407766990291262,0.9825581395348836,0.94126213592233,0.9651162790697676,0.9398058252427184,0.938953488372093,0.945631067961165,0.8488372093023255
1302,0.1,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.054011207073926926,116.35618943102808,19.28804887269909,0.8850901525658808,0.8833056478405314,0.8655339805825243,0.8866279069767442,0.8810679611650486,0.8575581395348837,0.8883495145631068,0.8924418604651163,0.8868932038834951,0.9476744186046512,0.8771844660194175,0.9215116279069768,0.8883495145631068,0.875,0.908252427184466,0.8023255813953488
1303,0.15000000000000002,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.07092981040477753,151.08088398490298,25.339897089086488,0.8243411927877948,0.826827242524917,0.8179611650485437,0.8430232558139535,0.8354368932038835,0.7877906976744186,0.8252427184466019,0.8284883720930233,0.8281553398058252,0.9302325581395348,0.8184466019417476,0.8808139534883721,0.8208737864077671,0.7994186046511628,0.8242718446601942,0.7180232558139535
1304,0.2,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.08324915170669556,179.84619639252568,29.59736369356338,0.7674063800277392,0.7828073089700999,0.7674757281553398,0.7761627906976745,0.7674757281553398,0.7529069767441859,0.7844660194174757,0.8023255813953488,0.7436893203883496,0.9069767441860463,0.7611650485436893,0.8343023255813954,0.7776699029126214,0.7529069767441859,0.7699029126213592,0.6540697674418605
1305,0.25,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.09055314213037492,196.4010053877897,32.299363850007005,0.7254507628294036,0.7284053156146179,0.7247572815533979,0.7238372093023255,0.7242718446601941,0.6831395348837209,0.7402912621359223,0.7732558139534884,0.7169902912621359,0.8720930232558141,0.7131067961165048,0.7558139534883721,0.7383495145631068,0.6773255813953488,0.7203883495145631,0.6133720930232558
1306,0.3,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.094039186835289,205.16131471545026,33.46858415904312,0.6749653259361998,0.6798172757475084,0.6577669902912622,0.6337209302325582,0.6621359223300971,0.6511627906976745,0.6660194174757281,0.7005813953488372,0.6766990291262136,0.8284883720930233,0.6616504854368932,0.688953488372093,0.6873786407766991,0.627906976744186,0.7131067961165048,0.627906976744186
1307,0.35000000000000003,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.09830039739608763,216.47692241556086,35.40585513365942,0.6187239944521499,0.6225083056478405,0.6189320388349514,0.5988372093023255,0.6160194174757282,0.5901162790697675,0.5980582524271845,0.6395348837209303,0.6024271844660194,0.7732558139534884,0.6160194174757282,0.6162790697674418,0.6315533980582524,0.5813953488372093,0.6480582524271845,0.5581395348837209
1308,0.4,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.1045793816447258,230.0902200673516,37.84931801075188,0.5544382801664355,0.5552325581395349,0.5597087378640777,0.5406976744186046,0.5718446601941748,0.5523255813953488,0.5334951456310679,0.5988372093023255,0.5514563106796116,0.6947674418604651,0.5320388349514563,0.5436046511627907,0.5485436893203883,0.4767441860465117,0.5839805825242719,0.4796511627906977
1309,0.45,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.10920996218919754,239.05070952028817,39.09314654182653,0.5235090152565881,0.5253322259136213,0.5213592233009708,0.5203488372093024,0.5529126213592233,0.5523255813953488,0.5271844660194175,0.5843023255813954,0.4995145631067961,0.6540697674418605,0.4975728155339806,0.4941860465116279,0.5276699029126214,0.4447674418604651,0.5383495145631068,0.4273255813953488
1310,0.5,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.11172984540462494,242.4274740248097,40.284694309723015,0.4667128987517337,0.4692691029900332,0.4742718446601942,0.4709302325581395,0.4635922330097088,0.4796511627906977,0.4747572815533981,0.5058139534883721,0.4699029126213593,0.6308139534883721,0.4412621359223301,0.4534883720930232,0.4631067961165049,0.38372093023255816,0.4800970873786408,0.36046511627906974
1311,0.55,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.1128624677658081,247.01180251584853,40.710956647124966,0.43321775312066574,0.4260797342192691,0.4281553398058253,0.4273255813953488,0.4645631067961165,0.4709302325581395,0.4330097087378641,0.4302325581395349,0.4368932038834951,0.5726744186046512,0.3980582524271845,0.40988372093023256,0.4354368932038835,0.3488372093023256,0.4364077669902913,0.3226744186046512
1312,0.6000000000000001,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.11144327372312546,243.27421823004397,40.55630277763022,0.3887656033287101,0.3770764119601329,0.39223300970873787,0.375,0.40436893203883495,0.4011627906976744,0.3912621359223301,0.3895348837209303,0.3951456310679612,0.5348837209302325,0.36941747572815536,0.3662790697674417,0.3859223300970874,0.2994186046511628,0.3830097087378641,0.2732558139534884
1313,0.6500000000000001,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.10797097533941268,235.72487541136138,39.357987578930796,0.3439667128987517,0.3351328903654485,0.33689320388349514,0.34011627906976744,0.35436893203883496,0.3546511627906977,0.3412621359223301,0.3488372093023256,0.35194174757281554,0.5058139534883721,0.3296116504854369,0.32558139534883723,0.3529126213592233,0.24709302325581395,0.3407766990291262,0.2238372093023256
1314,0.7000000000000001,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.10242373496294024,224.56023188329846,37.371338511325824,0.2979889042995839,0.2902823920265781,0.2980582524271845,0.2906976744186047,0.3019417475728156,0.2965116279069768,0.3116504854368932,0.3226744186046512,0.2975728155339806,0.4680232558139535,0.283495145631068,0.2819767441860465,0.3058252427184466,0.21511627906976746,0.2873786407766989,0.1569767441860465
1315,0.7500000000000001,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.09449415653944017,208.17485949781081,34.498324627676936,0.2604715672676837,0.2545681063122924,0.2533980582524272,0.2558139534883721,0.26990291262135924,0.26744186046511625,0.2713592233009709,0.3052325581395349,0.2616504854368932,0.4331395348837209,0.2533980582524272,0.2412790697674419,0.2577669902912621,0.16569767441860464,0.2558252427184466,0.1133720930232558
1316,0.8,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.08443982899188995,183.7570128387492,30.717395508365183,0.21712898751733706,0.21303986710963446,0.2150485436893204,0.19767441860465115,0.2092233009708738,0.21220930232558136,0.2325242718446602,0.25290697674418605,0.21699029126213595,0.39244186046511625,0.2087378640776699,0.20930232558139536,0.2194174757281553,0.125,0.21796116504854368,0.10174418604651164
1317,0.8500000000000001,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.0713963583111763,154.97445546544262,25.80524829055605,0.16692094313453534,0.1627906976744186,0.16893203883495145,0.13953488372093026,0.1669902912621359,0.1569767441860465,0.1733009708737864,0.18895348837209305,0.16407766990291262,0.36046511627906974,0.1524271844660194,0.14534883720930233,0.16262135922330098,0.07848837209302326,0.18009708737864075,0.06976744186046513
1318,0.9000000000000001,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.05569570139050484,122.91871859192491,20.476786168966235,0.12087378640776696,0.1150332225913621,0.12233009708737864,0.09302325581395347,0.12961165048543688,0.11918604651162792,0.11504854368932038,0.13662790697674418,0.11359223300970872,0.2761627906976744,0.11650485436893206,0.09593023255813954,0.1300970873786408,0.05232558139534884,0.11893203883495145,0.03197674418604651
1319,0.95,1,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.03492281958460808,77.14689632038228,12.786879501695163,0.05797503467406381,0.05897009966777408,0.07135922330097087,0.04941860465116279,0.04951456310679612,0.040697674418604654,0.05436893203883495,0.08430232558139535,0.05048543689320388,0.17151162790697674,0.06990291262135923,0.0436046511627907,0.055825242718446605,0.011627906976744186,0.05436893203883495,0.011627906976744186
2001,0.05,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.03276774287223816,72.04249002315923,11.983287242248535,0.9405686546463248,0.9460132890365448,0.9383495145631068,0.9505813953488372,0.9451456310679612,0.9476744186046512,0.9325242718446602,0.9505813953488372,0.9398058252427184,0.9912790697674418,0.9349514563106796,0.9651162790697676,0.9461165048543688,0.9476744186046512,0.9470873786407767,0.8691860465116279
2002,0.1,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.05341795086860657,116.1577347207415,19.24293828160697,0.8850901525658808,0.8853820598006644,0.8757281553398059,0.8924418604651163,0.8859223300970874,0.8691860465116279,0.8868932038834951,0.8866279069767442,0.8820388349514563,0.9563953488372092,0.8805825242718447,0.9273255813953488,0.8946601941747573,0.8837209302325582,0.8898058252427185,0.7819767441860465
2003,0.15000000000000002,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.06911987066268921,149.60345924936559,24.915058322182865,0.825381414701803,0.8313953488372093,0.8213592233009709,0.8488372093023255,0.8432038834951456,0.7994186046511628,0.8320388349514564,0.8372093023255814,0.8199029126213592,0.9215116279069768,0.8165048543689319,0.8895348837209303,0.8199029126213592,0.8052325581395349,0.8247572815533979,0.7180232558139535
2004,0.2,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.07958362251520157,173.95416187175513,28.46411073442162,0.7616504854368932,0.7745016611295681,0.746116504854369,0.7645348837209303,0.7650485436893204,0.7238372093023255,0.7689320388349514,0.8052325581395349,0.7553398058252427,0.9040697674418604,0.7597087378640777,0.8488372093023255,0.7601941747572816,0.7238372093023255,0.7762135922330097,0.6511627906976745
2005,0.25,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.08617358654737473,189.6478046218496,30.88788480141233,0.7201109570041611,0.7288205980066446,0.7038834951456311,0.686046511627907,0.7436893203883496,0.7267441860465116,0.7276699029126213,0.7645348837209303,0.7058252427184466,0.875,0.7174757281553398,0.7674418604651163,0.7189320388349515,0.6656976744186046,0.7233009708737864,0.6162790697674418
2006,0.3,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.09244459122419356,204.49628208211013,33.33868295482677,0.6744798890429958,0.6773255813953488,0.6655339805825242,0.6366279069767442,0.6733009708737864,0.6540697674418605,0.6883495145631068,0.7267441860465116,0.6669902912621359,0.8255813953488372,0.6553398058252428,0.6802325581395349,0.6825242718446602,0.627906976744186,0.6893203883495146,0.5901162790697675
2007,0.35000000000000003,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.09836886078119278,217.4880829325359,35.474484697324826,0.6149098474341191,0.6204318936877077,0.6019417475728155,0.5843023255813954,0.616504854368932,0.5872093023255814,0.6150485436893204,0.6656976744186046,0.6072815533980582,0.7819767441860465,0.5917475728155339,0.5901162790697675,0.6305825242718447,0.5843023255813954,0.6412621359223301,0.5494186046511628
2008,0.4,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.10504211485385896,230.81445927406966,37.99260935395285,0.5601941747572815,0.5573089700996678,0.5529126213592233,0.5436046511627907,0.5859223300970874,0.5755813953488372,0.5703883495145631,0.6133720930232558,0.5427184466019418,0.6831395348837209,0.5349514563106796,0.5290697674418605,0.5461165048543689,0.4883720930232558,0.5883495145631068,0.4680232558139535
2009,0.45,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.1096980720758438,239.68740654540508,39.56754895360019,0.5179611650485437,0.5153654485049834,0.5131067961165049,0.5174418604651163,0.5266990291262136,0.5232558139534884,0.5228155339805826,0.5494186046511628,0.503883495145631,0.6511627906976745,0.5004854368932039,0.4883720930232558,0.5189320388349514,0.4505813953488372,0.5398058252427185,0.4273255813953488
2010,0.5,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.11175376176834106,243.23721068205157,40.44665159620296,0.4791955617198336,0.4775747508305648,0.4684466019417476,0.4651162790697674,0.4859223300970874,0.4796511627906977,0.487378640776699,0.5174418604651163,0.470873786407767,0.6162790697674418,0.4781553398058253,0.4651162790697674,0.4728155339805825,0.4156976744186047,0.4907766990291262,0.38372093023255816
2011,0.55,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.11306966096162795,245.2166469295232,40.60254354500851,0.430998613037448,0.4260797342192692,0.4407766990291262,0.4215116279069768,0.4310679611650485,0.4447674418604651,0.4310679611650485,0.4476744186046512,0.4213592233009709,0.5755813953488372,0.4184466019417476,0.4156976744186047,0.4223300970873786,0.3430232558139535,0.4519417475728155,0.3343023255813953
2012,0.6000000000000001,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.11148475110530852,242.98829440548846,40.296774099488296,0.3884188626907074,0.3758305647840531,0.3927184466019418,0.375,0.3980582524271845,0.40988372093023256,0.3844660194174757,0.3779069767441861,0.3762135922330097,0.5145348837209303,0.379126213592233,0.3779069767441861,0.391747572815534,0.2965116279069768,0.3966019417475728,0.2790697674418605
2013,0.6500000000000001,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.10783982276916504,235.89138519841046,39.09288472554152,0.34576976421636624,0.3380398671096346,0.33737864077669905,0.34011627906976744,0.3509708737864078,0.35174418604651164,0.35436893203883496,0.3546511627906977,0.3495145631067961,0.4883720930232558,0.33058252427184465,0.32848837209302323,0.3412621359223301,0.25290697674418605,0.3563106796116505,0.25
2014,0.7000000000000001,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.10190562158823012,223.50205210923718,37.01671160305271,0.3011789181692094,0.29443521594684385,0.29320388349514565,0.2877906976744186,0.3077669902912621,0.2936046511627907,0.3150485436893204,0.31976744186046513,0.2975728155339806,0.4651162790697674,0.2902912621359223,0.2732558139534884,0.3111650485436893,0.2180232558139535,0.29320388349514565,0.20348837209302328
2015,0.7500000000000001,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.09396585077047348,207.22353587325657,34.27467966524394,0.2529819694868239,0.2446013289036545,0.2436893203883495,0.2441860465116279,0.25,0.25,0.2674757281553398,0.2790697674418605,0.2466019417475729,0.4186046511627907,0.2480582524271845,0.2412790697674419,0.24902912621359224,0.15406976744186046,0.26601941747572816,0.125
2016,0.8,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.08417750895023346,184.78628607427882,30.734687204282984,0.2158113730929265,0.21303986710963446,0.2126213592233009,0.2063953488372093,0.2194174757281553,0.20348837209302328,0.2305825242718447,0.2558139534883721,0.2092233009708738,0.39244186046511625,0.20388349514563106,0.20930232558139536,0.20970873786407768,0.12209302325581395,0.225242718446602,0.10174418604651164
2017,0.8500000000000001,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.0715293288230896,155.66453011666889,25.999165293977214,0.16726768377253814,0.16403654485049832,0.1766990291262136,0.13953488372093026,0.17815533980582526,0.1686046511627907,0.1733009708737864,0.18895348837209305,0.1674757281553398,0.3546511627906977,0.15776699029126215,0.1511627906976744,0.1529126213592233,0.0755813953488372,0.1645631067961165,0.06976744186046513
2018,0.9000000000000001,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.05544178560376167,122.33966351577335,20.405142055161992,0.11837725381414704,0.1137873754152824,0.10825242718446602,0.09302325581395347,0.12524271844660195,0.11918604651162792,0.12572815533980586,0.1308139534883721,0.1058252427184466,0.2790697674418605,0.12378640776699028,0.09302325581395347,0.1203883495145631,0.055232558139534885,0.11941747572815535,0.02616279069767442
2019,0.95,2,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.03424662724137306,76.3018165421981,12.691109080529596,0.061373092926490985,0.06187707641196012,0.05873786407766991,0.040697674418604654,0.06262135922330098,0.05813953488372092,0.06553398058252427,0.07848837209302326,0.05339805825242718,0.18313953488372087,0.0645631067961165,0.04651162790697674,0.061650485436893214,0.011627906976744186,0.06310679611650485,0.01453488372093023
2020,0.05,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.03288518637418747,72.77963016278798,11.949847305160716,0.9395977808599169,0.9435215946843856,0.9325242718446602,0.9476744186046512,0.9349514563106796,0.936046511627907,0.9344660194174758,0.9505813953488372,0.9451456310679612,0.9912790697674418,0.9373786407766992,0.9709302325581396,0.9441747572815534,0.9476744186046512,0.9485436893203884,0.8604651162790697
2021,0.1,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.053678713738918304,116.13108995038016,19.346550111324,0.8877947295423024,0.8924418604651161,0.8805825242718447,0.9069767441860463,0.8805825242718447,0.8662790697674418,0.8927184466019418,0.8953488372093024,0.8898058252427185,0.9593023255813954,0.8893203883495145,0.9331395348837208,0.8932038834951457,0.8953488372093024,0.8883495145631068,0.7906976744186046
2022,0.15000000000000002,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.07014419138431549,150.83535168165534,25.050783941219372,0.8253814147018032,0.8280730897009966,0.8242718446601942,0.8401162790697675,0.8339805825242719,0.7936046511627907,0.8247572815533979,0.8226744186046512,0.8271844660194175,0.9302325581395348,0.8160194174757281,0.8808139534883721,0.8242718446601942,0.8052325581395349,0.8271844660194175,0.7238372093023255
2023,0.2,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.08246927708387375,177.59173048011718,29.31059233538691,0.7701109570041609,0.7740863787375415,0.7694174757281553,0.7906976744186046,0.7791262135922329,0.7180232558139535,0.7781553398058253,0.7848837209302325,0.7621359223300971,0.8982558139534884,0.7592233009708738,0.8488372093023255,0.7757281553398059,0.7325581395348837,0.7669902912621359,0.6453488372093024
2024,0.25,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.0865296795964241,190.26996857982442,31.003620993889136,0.7237864077669903,0.7308970099667774,0.7349514563106796,0.7122093023255814,0.7271844660194174,0.7180232558139535,0.7218446601941747,0.7819767441860465,0.7092233009708738,0.8720930232558141,0.7184466019417476,0.7558139534883721,0.7199029126213592,0.6540697674418605,0.7349514563106796,0.622093023255814
2025,0.3,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.0931682512164116,206.00495220700645,33.523968356909286,0.6730929264909846,0.6818936877076412,0.6660194174757281,0.6337209302325582,0.6689320388349514,0.6511627906976745,0.6805825242718446,0.7296511627906976,0.6611650485436893,0.8255813953488372,0.6708737864077671,0.7034883720930233,0.6713592233009709,0.6337209302325582,0.6927184466019417,0.5959302325581395
2026,0.35000000000000003,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.09832783788442613,216.7908261017783,35.572490495129955,0.6178224687933426,0.6233388704318937,0.6048543689320388,0.5872093023255814,0.5980582524271845,0.5784883720930233,0.6218446601941747,0.6627906976744186,0.6150485436893204,0.7877906976744186,0.6106796116504855,0.6017441860465116,0.6349514563106796,0.5930232558139535,0.6393203883495145,0.5523255813953488
2027,0.4,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.103409506380558,227.56087725824642,37.358485078620745,0.5586685159500694,0.5593853820598007,0.5640776699029126,0.5348837209302325,0.5781553398058252,0.561046511627907,0.5344660194174757,0.5959302325581395,0.5509708737864077,0.6947674418604651,0.5427184466019418,0.5348837209302325,0.5470873786407767,0.5,0.5932038834951456,0.4941860465116279
2028,0.45,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.10935316234827044,239.33998283683118,39.65059216363888,0.5143550624133149,0.5132890365448505,0.5092233009708738,0.5116279069767442,0.5548543689320389,0.5406976744186046,0.5106796116504855,0.561046511627907,0.4786407766990291,0.627906976744186,0.4951456310679612,0.4883720930232558,0.5121359223300971,0.4418604651162791,0.5398058252427185,0.4215116279069768
2029,0.5,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.11158335953950882,242.31335860910067,40.47226996238594,0.475866851595007,0.4754983388704319,0.466504854368932,0.4680232558139535,0.4820388349514563,0.4883720930232558,0.4737864077669903,0.4941860465116279,0.4757281553398058,0.6162790697674418,0.4563106796116505,0.4447674418604651,0.4728155339805825,0.4215116279069768,0.503883495145631,0.3953488372093023
2030,0.55,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.11236093938350676,244.92302872865972,40.43658388524068,0.4264909847434121,0.41901993355481737,0.4145631067961165,0.4069767441860465,0.44223300970873786,0.4534883720930232,0.4174757281553398,0.40988372093023256,0.4111650485436893,0.5552325581395349,0.41893203883495145,0.4215116279069768,0.42766990291262136,0.3430232558139535,0.4533980582524272,0.3430232558139535
2031,0.6000000000000001,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.11047540605068208,240.96197397560687,39.98066979507617,0.39153952843273226,0.3841362126245848,0.3956310679611649,0.3866279069767442,0.4058252427184466,0.4069767441860465,0.3936893203883495,0.4040697674418605,0.3655339805825243,0.5058139534883721,0.3990291262135922,0.4069767441860465,0.3975728155339806,0.2994186046511628,0.383495145631068,0.2790697674418605
2032,0.6500000000000001,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.10723352432250977,234.529717296512,38.92897347763644,0.3433425797503468,0.3409468438538206,0.3179611650485437,0.3372093023255814,0.3577669902912621,0.3662790697674417,0.3533980582524272,0.3575581395348837,0.3577669902912621,0.49709302325581395,0.320873786407767,0.3226744186046512,0.3466019417475728,0.2616279069767442,0.3490291262135922,0.2441860465116279
2033,0.7000000000000001,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.10112707316875458,223.0013799595869,36.79032644395947,0.2989597780859917,0.29194352159468434,0.28252427184466017,0.2906976744186047,0.3150485436893204,0.2965116279069768,0.31262135922330103,0.3168604651162791,0.2951456310679612,0.4622093023255814,0.28058252427184466,0.26453488372093026,0.3029126213592233,0.22093023255813954,0.3038834951456311,0.19186046511627908
2034,0.7500000000000001,3,100,1600,300,0.015,0.001,0.001,25,25,1,selu,sigmoid,0.09349028766155244,207.31028386426468,34.23327458291522,0.2511095700416089,0.24210963455149506,0.2470873786407767,0.24709302325581395,0.25728155339805825,0.2441860465116279,0.2606796116504854,0.2703488372093023,0.2514563106796117,0.4273255813953488,0.2393203883495145,0.2296511627906977,0.2504854368932039,0.1569767441860465,0.2514563106796117,0.11918604651162792
