run_num,seed,num_in,epochs,batchsize,learnrate,reg1,reg2,node1,node2,weight_init,fun1,fun2,trloss,teloss,shloss,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,5_1,5_2,5_3,5_4,5_5,5_6,5_7,5_8,5_9,6_1,6_2,6_3,6_4,6_5,6_6,6_7,6_8,6_9,7_1,7_2,7_3,7_4,7_5,7_6,7_7,7_8,7_9
1,1,85,1600,300,0.012,0.001,0.001,25,25,1,selu,sigmoid,0.5533465743064879,0.7861937880516052,0.7949808239936829,0.8837209302325582,0.8459302325581395,0.8517441860465116,0.9069767441860463,0.8779069767441859,0.8226744186046512,0.7238372093023255,0.7441860465116279,0.7180232558139535,0.7383720930232558,0.8488372093023255,0.7529069767441859,0.7005813953488372,0.6046511627906976,0.6424418604651163,0.6395348837209303,0.6773255813953488,0.7558139534883721,0.6511627906976745,0.6104651162790697,0.5087209302325582,0.5465116279069767,0.5697674418604651,0.6046511627906976,0.6715116279069767,0.5465116279069767,0.5203488372093024,0.4186046511627907,0.4447674418604651,0.4941860465116279,0.5494186046511628,0.6046511627906976,0.4767441860465117,0.4244186046511628,0.375,0.4011627906976744,0.4680232558139535,0.5116279069767442,0.5348837209302325,0.4215116279069768,0.3982558139534884,0.3430232558139535,0.35174418604651164,0.4040697674418605,0.4738372093023256,0.4941860465116279,0.3808139534883721,0.3575581395348837,0.2936046511627907,0.2790697674418605,0.3546511627906977,0.35174418604651164,0.43604651162790703,0.31976744186046513,0.311046511627907,0.2412790697674419,0.1744186046511628,0.2267441860465116,0.2325581395348837,0.35174418604651164,0.23837209302325585,0.18023255813953487,0.16569767441860464
2,1000,85,1500,300,0.001,0.001,0.001,50,30,1,selu,sigmoid,0.7504734396934509,0.8381901979446411,0.8489866256713867,0.9186046511627908,0.9447674418604652,0.938953488372093,0.9796511627906976,0.9476744186046512,0.8662790697674418,0.8226744186046512,0.8255813953488372,0.7936046511627907,0.8284883720930233,0.9098837209302324,0.7994186046511628,0.7470930232558141,0.6162790697674418,0.6831395348837209,0.7209302325581395,0.7558139534883721,0.8284883720930233,0.7383720930232558,0.5872093023255814,0.502906976744186,0.5494186046511628,0.6308139534883721,0.6540697674418605,0.7412790697674418,0.6308139534883721,0.4680232558139535,0.4302325581395349,0.4534883720930232,0.5232558139534884,0.561046511627907,0.6773255813953488,0.5145348837209303,0.38372093023255816,0.36046511627906974,0.3982558139534884,0.4505813953488372,0.497093023255814,0.6191860465116279,0.43895348837209297,0.32558139534883723,0.311046511627907,0.3168604651162791,0.3691860465116279,0.4186046511627907,0.5668604651162791,0.34593023255813954,0.2412790697674419,0.2354651162790697,0.2296511627906977,0.26453488372093026,0.2994186046511628,0.4941860465116279,0.2558139534883721,0.16569767441860464,0.16569767441860464,0.1133720930232558,0.11918604651162792,0.1686046511627907,0.34011627906976744,0.1133720930232558,0.0755813953488372,0.05232558139534884
3,1000,85,1500,300,0.01,0.001,0.001,50,30,1,selu,sigmoid,0.8068709969520569,0.8848609328269958,0.8893440961837769,0.9622093023255814,0.9825581395348836,0.9680232558139537,0.9912790697674418,0.997093023255814,0.9593023255813954,0.9505813953488372,0.8691860465116279,0.9069767441860463,0.8895348837209303,0.9418604651162792,0.8982558139534884,0.8255813953488372,0.7412790697674418,0.7848837209302325,0.7441860465116279,0.7790697674418605,0.875,0.7354651162790697,0.6540697674418605,0.561046511627907,0.6133720930232558,0.625,0.6744186046511628,0.7965116279069767,0.627906976744186,0.5290697674418605,0.4273255813953488,0.4883720930232558,0.502906976744186,0.5465116279069767,0.7093023255813954,0.5116279069767442,0.3895348837209303,0.3575581395348837,0.3866279069767442,0.4127906976744186,0.4476744186046512,0.5930232558139535,0.36046511627906974,0.26744186046511625,0.2703488372093023,0.25872093023255816,0.2877906976744186,0.3430232558139535,0.4854651162790698,0.25290697674418605,0.18895348837209305,0.18023255813953487,0.18604651162790686,0.18313953488372087,0.2296511627906977,0.2354651162790697,0.16569767441860464,0.1308139534883721,0.1133720930232558,0.0436046511627907,0.055232558139534885,0.07267441860465118,0.017441860465116282,0.02616279069767442,0.061046511627906974,0.040697674418604654
4,1000,85,1500,300,0.01,0.001,0.001,30,20,1,selu,sigmoid,0.8354987502098083,0.9172323942184448,0.9256120920181274,0.9738372093023256,0.9854651162790696,0.9680232558139537,0.994186046511628,0.9970930232558141,0.9593023255813954,0.9563953488372092,0.8808139534883721,0.9040697674418604,0.8517441860465116,0.938953488372093,0.8575581395348837,0.8226744186046512,0.7965116279069767,0.7761627906976745,0.7790697674418605,0.7703488372093024,0.8808139534883721,0.7616279069767442,0.6540697674418605,0.6075581395348837,0.6337209302325582,0.6627906976744186,0.6656976744186046,0.8081395348837209,0.6511627906976745,0.5058139534883721,0.4622093023255814,0.4738372093023256,0.5232558139534884,0.563953488372093,0.7238372093023255,0.502906976744186,0.3866279069767442,0.32558139534883723,0.311046511627907,0.3691860465116279,0.4418604651162791,0.5901162790697675,0.3575581395348837,0.2761627906976744,0.2267441860465116,0.2267441860465116,0.22093023255813954,0.3691860465116279,0.3982558139534884,0.2790697674418605,0.19186046511627908,0.1308139534883721,0.14534883720930233,0.09883720930232558,0.22093023255813954,0.1686046511627907,0.14534883720930233,0.11627906976744184,0.07848837209302326,0.04941860465116279,0.020348837209302327,0.055232558139534885,0.008720930232558141,0.02325581395348837,0.02616279069767442,0.020348837209302327
5,1000,85,2000,300,0.01,0.001,0.001,30,20,1,selu,sigmoid,0.7549037933349609,0.8565559387207031,0.8651308417320251,0.9215116279069768,0.9738372093023256,0.9622093023255814,0.9825581395348836,0.997093023255814,0.9447674418604652,0.9709302325581396,0.8401162790697675,0.8837209302325582,0.8226744186046512,0.9244186046511628,0.9040697674418604,0.7703488372093024,0.7848837209302325,0.7093023255813954,0.7674418604651163,0.7470930232558141,0.8720930232558141,0.7761627906976745,0.625,0.6017441860465116,0.5726744186046512,0.625,0.6802325581395349,0.7790697674418605,0.6424418604651163,0.49709302325581395,0.4563953488372093,0.4680232558139535,0.4622093023255814,0.5581395348837209,0.6831395348837209,0.5087209302325582,0.4127906976744186,0.34593023255813954,0.3575581395348837,0.3546511627906977,0.4476744186046512,0.6104651162790697,0.34593023255813954,0.3226744186046512,0.2558139534883721,0.2790697674418605,0.2790697674418605,0.34593023255813954,0.4738372093023256,0.25872093023255816,0.2558139534883721,0.16279069767441862,0.15406976744186046,0.18604651162790686,0.25,0.2819767441860465,0.13953488372093026,0.1744186046511628,0.09011627906976744,0.05813953488372092,0.04941860465116279,0.12209302325581395,0.03197674418604651,0.02325581395348837,0.06976744186046513,0.02325581395348837
5,1000,85,1600,300,0.012,0.001,0.001,25,25,1,selu,sigmoid,0.7602735757827759,0.8475019335746765,0.8566454648971558,0.9156976744186046,0.9651162790697676,0.9651162790697676,0.9680232558139537,0.9883720930232558,0.9505813953488372,0.9127906976744186,0.8401162790697675,0.8459302325581395,0.8691860465116279,0.9127906976744186,0.875,0.8662790697674418,0.6947674418604651,0.7383720930232558,0.7441860465116279,0.7616279069767442,0.8633720930232558,0.7093023255813954,0.627906976744186,0.5465116279069767,0.6366279069767442,0.6424418604651163,0.6918604651162791,0.7674418604651163,0.625,0.497093023255814,0.4593023255813953,0.4883720930232558,0.5290697674418605,0.563953488372093,0.6976744186046512,0.5116279069767442,0.3808139534883721,0.4011627906976744,0.3779069767441861,0.4534883720930232,0.4505813953488372,0.6191860465116279,0.3895348837209303,0.2703488372093023,0.2819767441860465,0.2616279069767442,0.2994186046511628,0.3430232558139535,0.5697674418604651,0.26744186046511625,0.2063953488372093,0.2063953488372093,0.20348837209302328,0.18604651162790686,0.2267441860465116,0.4738372093023256,0.18604651162790686,0.12790697674418605,0.13372093023255813,0.12790697674418605,0.04651162790697674,0.06976744186046513,0.3226744186046512,0.0436046511627907,0.05813953488372092,0.05813953488372092
7,1,85,1600,300,0.012,0.001,0.001,25,25,1,selu,sigmoid,1.2613961696624756,1.2895876169204712,1.3015966415405271,0.9912790697674418,0.9912790697674418,0.9883720930232558,1.0,0.9941860465116279,0.9825581395348836,0.9767441860465116,0.9302325581395348,0.9593023255813954,0.9593023255813954,0.9912790697674418,0.9563953488372092,0.8313953488372093,0.8953488372093024,0.8401162790697675,0.8662790697674418,0.8401162790697675,0.9709302325581396,0.8604651162790697,0.6802325581395349,0.6017441860465116,0.7063953488372093,0.75,0.7470930232558141,0.9156976744186046,0.7209302325581395,0.5755813953488372,0.4447674418604651,0.49709302325581395,0.5581395348837209,0.6075581395348837,0.7732558139534884,0.5232558139534884,0.37209302325581395,0.2906976744186047,0.311046511627907,0.3575581395348837,0.4476744186046512,0.6424418604651163,0.3430232558139535,0.23837209302325585,0.18895348837209305,0.2267441860465116,0.18895348837209305,0.3343023255813953,0.313953488372093,0.25290697674418605,0.1511627906976744,0.09593023255813954,0.12790697674418605,0.0872093023255814,0.07848837209302326,0.020348837209302327,0.06976744186046513,0.0436046511627907,0.05232558139534884,0.03197674418604651,0.02616279069767442,0.01453488372093023,0.0029069767441860465,0.017441860465116282,0.0029069767441860465,0.008720930232558141
8,1,85,1600,300,0.012,0.001,0.001,25,25,1,selu,sigmoid,0.7602735757827759,0.8475019335746765,0.8566454648971558,0.9156976744186046,0.9651162790697676,0.9651162790697676,0.9680232558139537,0.9883720930232558,0.9505813953488372,0.9127906976744186,0.8401162790697675,0.8459302325581395,0.8691860465116279,0.9127906976744186,0.875,0.8662790697674418,0.6947674418604651,0.7383720930232558,0.7441860465116279,0.7616279069767442,0.8633720930232558,0.7093023255813954,0.627906976744186,0.5465116279069767,0.6366279069767442,0.6424418604651163,0.6918604651162791,0.7674418604651163,0.625,0.497093023255814,0.4593023255813953,0.4883720930232558,0.5290697674418605,0.563953488372093,0.6976744186046512,0.5116279069767442,0.3808139534883721,0.4011627906976744,0.3779069767441861,0.4534883720930232,0.4505813953488372,0.6191860465116279,0.3895348837209303,0.2703488372093023,0.2819767441860465,0.2616279069767442,0.2994186046511628,0.3430232558139535,0.5697674418604651,0.26744186046511625,0.2063953488372093,0.2063953488372093,0.20348837209302328,0.18604651162790695,0.2267441860465116,0.4738372093023256,0.18604651162790695,0.12790697674418605,0.13372093023255813,0.12790697674418605,0.04651162790697674,0.06976744186046513,0.3226744186046512,0.0436046511627907,0.05813953488372092,0.05813953488372092
9,1,85,3000,300,0.005,0.001,0.001,50,30,1,selu,sigmoid,0.6530956625938416,0.7839226126670837,0.796038031578064,0.9447674418604651,0.9709302325581395,0.9476744186046512,0.9738372093023255,0.9738372093023255,0.9215116279069767,0.8284883720930233,0.8633720930232558,0.8255813953488372,0.8197674418604651,0.8982558139534884,0.813953488372093,0.7441860465116279,0.6627906976744186,0.7703488372093024,0.7034883720930233,0.6918604651162791,0.8343023255813954,0.7412790697674418,0.627906976744186,0.5290697674418605,0.6017441860465116,0.6308139534883721,0.625,0.7587209302325582,0.6075581395348837,0.5319767441860465,0.45058139534883723,0.48546511627906974,0.5406976744186046,0.5494186046511628,0.6773255813953488,0.502906976744186,0.43023255813953487,0.4011627906976744,0.3808139534883721,0.42441860465116277,0.4796511627906977,0.6133720930232558,0.38953488372093026,0.3546511627906977,0.34593023255813954,0.26453488372093026,0.32558139534883723,0.37790697674418605,0.5116279069767442,0.311046511627907,0.25290697674418605,0.2558139534883721,0.19767441860465115,0.2005813953488372,0.2005813953488372,0.4011627906976744,0.17732558139534885,0.18895348837209303,0.15988372093023256,0.09593023255813954,0.0755813953488372,0.09011627906976744,0.22093023255813954,0.06686046511627906,0.0872093023255814,0.07848837209302326
